Internal ID;Name;PE  Rubro Estado Finan. Codigo;PE Rubro Estado Finan. Catalogo;PE Rubro Estado Finan. Reporte;PE Rubro Estado Finan. Totalizador;PE Rubro Estado Finan. Sub Codigos
1400;Saldos al;4G02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;Saldos al 1ero. de enero de|Cambios en Politicas Contables|Correccion de Errores|Saldo Inicial Reexpresado|Ganancia (Perdida) Neta del Ejercicio|Otro Resultado Integral|Resultado Integral Total del Ejercicio|Dividendos en Efectivo Declarados|Emision (reduccion) de patrimonio|Reduccion o Amortizacion de Acciones de Inversion|Incremento (Disminucion) por otras Aportaciones de los Propietarios|Disminucion (Incremento) por otras Distribuciones a los Propietarios|Incremento (Disminucion) por Cambios en la Participacion de Subsidiarias que no impliquen Perdidas de Control|Incremento (disminucion) por transacciones con acciones propias en cartera|Incremento (Disminucion) por Transferencia y Otros Cambios de patrimonio|Total incremento (disminucion) en el patrimonio
1401;Saldos al 1ero. de enero de;4C0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1402;Saldos al 1ero. de enero de;4C0201;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;F;
1403;Saldos al 1ero. de enero de;4D0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1404;Saldos al 1ero. de enero de;4D0201;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1405;Saldos al 1ero. de enero de;4,00E+101;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1406;Saldos al 1ero. de enero de;4,00E+201;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1407;Saldos al 1ero. de enero de;4F0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1408;Saldos al 1ero. de enero de;4F0201;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1409;Saldos al 1ero. de enero de;4A0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1410;Saldos al 1ero. de enero de;4A0201;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;F;
1411;Saldos al 1ero. de enero de;4G0101;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1412;Saldos al 1ero. de enero de;4G0201;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1413;Saldos al 31 de diciembre de;4E02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;T;Transferencia de Resultado del Ejercicio a Resultados acumulados|Dividendos en efectivo declarados|Emision de acciones  de Capital (distinto a combinacion de negocios)|Reduccion de Capital (distinto a combinacion de negocios)|Incremento (disminucion) de Combinaciones de Negocios|Incremento (disminucion) por transacciones de acciones en tesoreria|Incremento (Disminucion) por Transferencia y Otros Cambios|Total de cambios en el patrimonio|Saldos al 1ero. de enero de|Ajustes por cambios en politicas contables|Ajustes por correccion de errores|Saldo Inicial despues de ajustes|Resultado del Ejercicio|Otro Resultado Integral|Resultado Integral Total
1414;Saldos al 31 de diciembre de;4E01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;T;Saldos al 1ero. de enero de|Ajustes por cambios en politicas contables|Ajustes por correccion de errores|Saldo Inicial despues de ajustes|Resultado del Ejercicio|Otro Resultado Integral|Resultado Integral Total|Transferencia de Resultado del Ejercicio a Resultados acumulados|Dividendos en efectivo declarados|Emision de acciones  de Capital (distinto a combinacion de negocios)|Reduccion de Capital (distinto a combinacion de negocios)|Incremento (disminucion) de Combinaciones de Negocios|Incremento (disminucion) por transacciones de acciones en tesoreria|Incremento (Disminucion) por Transferencia y Otros Cambios|Total de cambios en el patrimonio
1415;Saldos al 31 de diciembre de;4F02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;T;Saldos al 1ero. de enero de|Ajustes por cambios en politicas contables|Ajustes por correccion de errores|Saldo Inicial despues de ajustes|Resultado del Ejercicio|Otro Resultado Integral|Resultado Integral Total|Transferencia de Resultado del Ejercicio a Resultados acumulados|Dividendos en efectivo declarados|Emision de acciones  de Capital (distinto a combinacion de negocios)|Reduccion de Capital (distinto a combinacion de negocios)|Incremento (disminucion) de Combinaciones de Negocios|Incremento (disminucion) por transacciones de acciones en tesoreria|Incremento (Disminucion) por Transferencia y Otros Cambios|Total de cambios en el patrimonio
1416;Saldos al 31 de diciembre de;4F01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;T;Resultado del Ejercicio|Otro Resultado Integral|Resultado Integral Total|Transferencia de Resultado del Ejercicio a Resultados acumulados|Dividendos en efectivo declarados|Emision de acciones  de Capital (distinto a combinacion de negocios)|Reduccion de Capital (distinto a combinacion de negocios)|Incremento (disminucion) de Combinaciones de Negocios|Incremento (disminucion) por transacciones de acciones en tesoreria|Incremento (Disminucion) por Transferencia y Otros Cambios|Total de cambios en el patrimonio
1417;Saldos al 31 de diciembre de;4A01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;T;Saldos al 1ero. de enero de|Ajustes por cambios en politicas contables|Ajustes por correccion de errores|Saldo Inicial despues de ajustes|Resultado del Ejercicio|Otro Resultado Integral|Resultado Integral Total|Transferencia de Resultado del Ejercicio a Resultados acumulados|Dividendos en efectivo declarados|Emision de acciones  de Capital (distinto a combinacion de negocios)|Reduccion de Capital (distinto a combinacion de negocios)|Incremento (disminucion) de Combinaciones de Negocios|Incremento (Disminucion) por Transferencia y Otros Cambios|Total de cambios en el patrimonio
1418;Saldos al 31 de diciembre de;4D01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Saldos al 1ero. de enero de|Cambios en Politicas Contables|Correccion de Errores|Saldo Inicial Reexpresado|Ganancia (Perdida) Neta del Ejercicio|Otro Resultado Integral|Resultado Integral Total del Ejercicio|Dividendos en Efectivo Declarados|Emision (reduccion) de patrimonio|Reduccion o Amortizacion de Acciones de Inversion|Incremento (Disminucion) por otras Aportaciones de los Propietarios|Disminucion (Incremento) por otras Distribuciones a los Propietarios|Incremento (Disminucion) por Cambios en la Participacion de Subsidiarias que no impliquen Perdidas de Control|Incremento (disminucion) por transacciones con acciones propias en cartera|Incremento (Disminucion) por Transferencia y Otros Cambios de patrimonio|Total incremento (disminucion) en el patrimonio
1419;Saldos al 31 de diciembre de;4D02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Saldos al 1ero. de enero de|Cambios en Politicas Contables|Correccion de Errores|Saldo Inicial Reexpresado|Ganancia (Perdida) Neta del Ejercicio|Otro Resultado Integral|Resultado Integral Total del Ejercicio|Dividendos en Efectivo Declarados|Emision (reduccion) de patrimonio|Reduccion o Amortizacion de Acciones de Inversion|Incremento (Disminucion) por otras Aportaciones de los Propietarios|Disminucion (Incremento) por otras Distribuciones a los Propietarios|Incremento (Disminucion) por Cambios en la Participacion de Subsidiarias que no impliquen Perdidas de Control|Incremento (disminucion) por transacciones con acciones propias en cartera|Incremento (Disminucion) por Transferencia y Otros Cambios de patrimonio|Total incremento (disminucion) en el patrimonio
1420;Saldos al 31 de diciembre de;4C01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;T;Saldos al 1ero. de enero de|- Inmuebles, Maquinaria y Equipo|- Activos Financieros disponibles para la Venta|Ganancia (Perdida) por Coberturas de Flujo de Efectivo y/o Coberturas de Inversion Neta en un Negocio en el Extranjero|Ganancia (Perdida) por Diferencias de Cambio|Ingresos (gastos) reconocidos directamente en Patrimonio|Transferencias netas de Resultados no Realizados|Otras Transferencias netas|Utilidad (Perdida) Neta del Ejercicio|Total de ingresos y gastos reconocidos|Efecto acumulado de Cambios en Politicas Contables y Correccion de Errores|Distribuciones o Asignaciones a reservas de utilidades efectuadas en el periodo|Dividendos declarados y Participaciones acordados durante el periodo|Nuevos Aportes de accionistas|Reduccion de Capital o redencion de Acc.  de Inversion|Acciones en Tesoreria|Capitalizacion de partidas patrimoniales|Incrementos o disminuciones por fusiones o escisiones|Conversion a moneda de presentacion|Otros incrementos o disminuciones de las partidas patrimoniales
1421;Saldos al 31 de diciembre de;4C02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;;T;Saldos al 1ero. de enero de|- Inmuebles, Maquinaria y Equipo|- Activos Financieros disponibles para la Venta|Ganancia (Perdida) por Coberturas de Flujo de Efectivo y/o Coberturas de Inversion Neta en un Negocio en el Extranjero|Ganancia (Perdida) por Diferencias de Cambio|Ingresos (gastos) reconocidos directamente en Patrimonio|Transferencias netas de Resultados no Realizados|Otras Transferencias netas|Utilidad (Perdida) Neta del Ejercicio|Total de ingresos y gastos reconocidos|Efecto acumulado de Cambios en Politicas Contables y Correccion de Errores|Distribuciones o Asignaciones a reservas de utilidades efectuadas en el periodo|Dividendos declarados y Participaciones acordados durante el periodo|Nuevos Aportes de accionistas|Reduccion de Capital o redencion de Acc.  de Inversion|Acciones en Tesoreria|Capitalizacion de partidas patrimoniales|Incrementos o disminuciones por fusiones o escisiones|Conversion a moneda de presentacion|Otros incrementos o disminuciones de las partidas patrimoniales
1422;Saldos al 31 de diciembre de;4A02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;T;Saldos al 1ero. de enero de|Ajustes por cambios en politicas contables|Ajustes por correccion de errores|Saldo Inicial despues de ajustes|Resultado del Ejercicio|Otro Resultado Integral|Resultado Integral Total|Transferencia de Resultado del Ejercicio a Resultados acumulados|Dividendos en efectivo declarados|Emision de acciones  de Capital (distinto a combinacion de negocios)|Reduccion de Capital (distinto a combinacion de negocios)|Incremento (disminucion) de Combinaciones de Negocios|Incremento (Disminucion) por Transferencia y Otros Cambios|Total de cambios en el patrimonio
1423;Salida de instrumento de deuda mantenidos hasta el vencimiento;3F0627;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1424;Salida por compra en participaciones;3F0623;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1425;Salida por compras de intangibles e inmuebles, mobiliario y equipos;3F0625;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1426;Salida por el rescate de pasivos fiancieros subordinados;3F0816;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1427;Servicios prestados por terceros;2A0319;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
1428;Servicios prestados por terceros;2A0311;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);9;F;
1429;Siniestros de primas cedidas (netos);2E0703;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
1430;Siniestros de primas de seguros (netos);2E0701;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
1431;Siniestros de reaseguros aceptados (netos);2E0702;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
1432;SINIESTROS INCURRIDOS (NETOS);2E0706;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;9;F;
1433;Sobregiros Bancarios;1C0306;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
1434;Sobregiros Bancarios;1A0306;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;F;
1435;Sobregiros y pagares bancarios;1T0401;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
1436;Subsidiarias;1F0133;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;10;F;
1437;Subvenciones del gobierno;3D0329;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1438;Subvenciones del gobierno;3D0231;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1439;Subvenciones del gobierno;3D0329;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1440;Subvenciones del gobierno;3D0231;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1441;Subvenciones del gobierno;3G0329;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1442;Subvenciones del gobierno;3G0231;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1443;Subvenciones del gobierno;3G0231;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1444;Subvenciones del gobierno;3G0329;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1445;Suma de Impuestos a las Ganancias Relacionados con Componentes de Otro Resultado Integral;5D02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;T;Variacion Neta por Coberturas del Flujo de Efectivo|Coberturas de inversion neta de negocios en el extranjero|Ganancias (Perdidas) de Inversiones en Instrumentos de Patrimonio al valor razonable|Diferencia de Cambio  por Conversion de Operaciones en el Extranjero|Variacion neta de activos no corrientes o grupos de activos mantenidos para la venta|Super‡vit de Revaluacion|Ganancia (perdida) actuariales en plan de beneficios definidos|Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo
1446;Suma de Impuestos a las Ganancias Relacionados con Componentes de Otro Resultado Integral;5A02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);;T;Encaje Legal|Coberturas del Flujo de Efectivo|Activos Financieros Disponibles para la Venta|Otros ajustes
1447;Suma de Impuestos a las Ganancias Relacionados con Componentes de Otro Resultado Integral;5G02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;T;Variacion Neta por Coberturas del Flujo de Efectivo|Coberturas de inversion neta de negocios en el extranjero|Ganancias (Perdidas) de Inversiones en Instrumentos de Patrimonio al valor razonable|Diferencia de Cambio  por Conversion de Operaciones en el Extranjero|Variacion neta de activos no corrientes o grupos de activos mantenidos para la venta|Super‡vit de Revaluacion|Ganancia (perdida) actuariales en plan de beneficios definidos|Cambios en el valor razonable de pasivos financieros atribuibles a cambios en el riesgo de credito del pasivo
1448;Suma de impuestos a las ganancias relacionados con componentes de otro resultado integral;5F02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;T;Diferencia de cambio  por conversion de operaciones en el extranjero|Ganancias (perdidas) de inversiones en instrumentos de patrimonio al valor razonable|Coberturas del flujo de efectivo|Coberturas de inversion neta de negocios en el extranjero|Participacion en otro resultado integral de subsidiarias, asociadas y negocios conjuntos|Super‡vit de revaluacion|Otros
1449;Suma de impuestos a las ganancias relacionados con componentes de otro resultado integral;5E02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;T;Diferencia de cambio  por conversion de operaciones en el extranjero|Ganancias (perdidas) de inversiones en instrumentos de patrimonio al valor razonable|Coberturas del flujo de efectivo|Coberturas de inversion neta de negocios en el extranjero|Participacion en otro resultado integral de subsidiarias, asociadas y negocios conjuntos|Super‡vit de revaluacion|Otros
1450;Superavit de Revaluacion;2226;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
1451;Superavit de Revaluacion;2204;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;9;F;
1452;Super‡vit de Revaluacion;5G0206;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1453;Super‡vit de revaluacion;5,00E+107;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1454;Super‡vit de revaluacion;5F0207;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1455;Super‡vit de revaluacion;5F0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR BANCOS Y FINANCIERAS - INDIVIDUAL;;F;
1456;Super‡vit de revaluacion;5,00E+207;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;;F;
1457;Super‡vit de Revaluacion;5D0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1458;Super‡vit de Revaluacion;5D0206;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;;F;
1459;Super‡vit de Revaluacion;5G0107;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;;F;
1460;Titulo de participacion;1T0701;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;F;
1461;TOTAL ACTIVO;1T020T;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;T;TOTAL ACTIVO NO CORRIENTE|TOTAL ACTIVO CORRIENTE
1462;TOTAL ACTIVO;1A020T;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;T;Total Activo Corriente|Total Activo No Corriente
1463;TOTAL ACTIVO;1E02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;T;Activos por Reservas Tecnicas a cargo de reaseguradores|Inversiones Financieras (neto)|Disponibles para la Venta|A Vencimiento|Inversiones en Subsidiarias y Asociadas|Menos: Provisiones de Inversiones Financieras y Deterioro de Valor|Inversiones en Inmuebles (neto)|Inmuebles, Muebles y Equipo (neto)|Activos Intangibles (Neto)|Activo por Impuesto a la Renta  Diferido|Activo no Corrientes Mantenidos para la Venta (neto)|Otros Activos
1464;TOTAL ACTIVO;1C020T;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;T;Total Activo No Corriente|Total Activo Corriente
1465;TOTAL ACTIVO CORRIENTE;1T01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;T;Caja y bancos|Valores negociables|Cuentas por cobrar|Activos en titulizacion, neto|Gastos pagados por anticipado
1466;Total Activo Corriente;1A01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;T;Efectivo y Equivalentes de efectivo|Valores Negociables de Propiedad de las AFP|Cuentas por Cobrar Comerciales (neto)|Cuentas por Cobrar a vinculadas|Otras Cuentas por Cobrar (neto)|Gastos Contratados por Anticipado|Impuesto Corriente|Otros Activos
1467;Total Activo Corriente;1C01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;T;Efectivo y Equivalentes de efectivo|Depositos a Plazo y Fondos Restringidos|Inversiones Financieras|Activos Financieros al Valor Razonable con cambios en Ganancias y Perdidas|Activos Financieros Disponibles para la Venta|Activos Financieros mantenidos hasta el Vencimiento|Activos por Instrumentos Financieros Derivados|Cuentas por Cobrar Comerciales (neto)|Cuentas por Cobrar a Partes Relacionadas|Otras Cuentas por Cobrar (neto)|Existencias (neto)|Activos Biologicos|Activos no Corrientes mantenidos para la Venta|Gastos Diferidos|Otros Activos
1468;TOTAL ACTIVO CORRIENTE;1E01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR SEGUROS - INDIVIDUAL;10;T;Efectivo y Equivalente de Efectivo|Inversiones financieras (neto)|A valor Razonable con Cambios en Resultados|Disponibles para la Venta|A Vencimiento|Menos: Provisiones de Inversiones Financieras y Deterioro de Valor|Cuentas por Cobrar por Operaciones de Seguros (neto)|Menos: Cargas Aplicadas Sobre Polizas|Cuentas por Cobrar por Operaciones Sujetas a Riesgo Crediticio (neto)|Cuentas por Cobrar a Reaseguradores y Coaseguradores (neto)|Activo por Reservas Tecnicas a cargo de reaseguradoras|Cuentas por Cobrar Diversas (neto)|Cuentas por Cobrar por Productos Financieros Derivados para Negociacion|Cuentas por Cobrar Productos Financieros Derivados con Fines de Cobertura|Cuentas por Cobrar por Macro-coberturas|Gastos Contrados por Adelantado
1469;Total Activo No Corriente;1A02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - ADMINISTRADORAS DE FONDOS DE PENSIONES (AFP);10;T;Encaje legal|Inversiones de Propiedad de la AFP|Cuentas por Cobrar a vinculadas (neto)|Otras Cuentas por Cobrar (neto)|Inmuebles,  Muebles y Equipo (neto)|Activos  Intangibles (neto)|Activo por Impuesto a la Renta Diferido|Otros Activos
1470;TOTAL ACTIVO NO CORRIENTE;1T02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;T;Activos en titulizacion, neto|Inversiones en Valores
1471;Total Activo No Corriente;1C02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;T;Inversiones Financieras|Activos Financieros Disponibles para la Venta|Activos Financieros mantenidos hasta el Vencimiento|Activos por Instrumentos Financieros Derivados|Inversiones al Metodo de Participacion|Otras Inversiones Financieras|Cuentas por Cobrar Comerciales|Cuentas por Cobrar a Partes Relacionadas|Otras Cuentas por Cobrar|Existencias (neto)|Activos Biologicos|Inversiones Inmobiliarias|Inmuebles,  Maquinaria y Equipo (neto)|Activos  Intangibles (neto)|Activo por Impuesto a la Renta y Participaciones Diferidos|Credito Mercantil|Otros Activos
1472;Total Activos Corrientes;1G01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;T;Efectivo y Equivalentes al Efectivo|Otros Activos Financieros|Cuentas por cobrar comerciales y otras cuentas por cobrar|Cuentas por Cobrar Comerciales (neto)|Otras Cuentas por Cobrar (neto)|Cuentas por Cobrar a Entidades Relacionadas|Anticipos|Inventarios|Activos Biologicos|Activos por Impuestos a las Ganancias|Otros Activos no financieros|Total Activos Corrientes Distintos de los Activos o Grupos de Activos para su Disposicion Clasificados como Mantenidos para la Venta o para Distribuir a los Propietarios|Activos no Corrientes o Grupos de Activos para su Disposicion Clasificados como Mantenidos para la Venta|Activos no Corrientes o Grupos de Activos para su Disposicion Clasificados como Mantenidos para Distribuir a los Propietarios|Activos no Corrientes o Grupos de Activos para su Disposicion Clasificados como Mantenidos para la Venta o como Mantenidos para Distribuir a los Propietarios
1473;Total Activos Corrientes;1D01ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;T;Efectivo y Equivalentes al Efectivo|Otros Activos Financieros|Cuentas por cobrar comerciales y otras cuentas por cobrar|Cuentas por Cobrar Comerciales (neto)|Otras Cuentas por Cobrar (neto)|Cuentas por Cobrar a Entidades Relacionadas|Anticipos|Inventarios|Activos Biologicos|Activos por Impuestos a las Ganancias|Otros Activos no financieros|Total Activos Corrientes Distintos de los Activos o Grupos de Activos para su Disposicion Clasificados como Mantenidos para la Venta o para Distribuir a los Propietarios|Activos no Corrientes o Grupos de Activos para su Disposicion Clasificados como Mantenidos para la Venta|Activos no Corrientes o Grupos de Activos para su Disposicion Clasificados como Mantenidos para Distribuir a los Propietarios|Activos no Corrientes o Grupos de Activos para su Disposicion Clasificados como Mantenidos para la Venta o como Mantenidos para Distribuir a los Propietarios
1474;Total Activos Corrientes Distintos de los Activos o Grupos de Activos para su Disposicion Clasificados como Mantenidos para la Venta o para Distribuir a los Propietarios;1D0118;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;F;
1475;Total Activos Corrientes Distintos de los Activos o Grupos de Activos para su Disposicion Clasificados como Mantenidos para la Venta o para Distribuir a los Propietarios;1G0118;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;F;
1476;Total Activos No Corrientes;1G02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - FONDOS DE INVERSION;10;T;Otros Activos Financieros|Inversiones en subsidiarias, negocios conjuntos y asociadas|Cuentas por cobrar comerciales y otras cuentas por cobrar|Cuentas por Cobrar Comerciales|Otras Cuentas por Cobrar|Cuentas por Cobrar a Entidades Relacionadas|Anticipos|Activos Biologicos|Propiedades de Inversion|Propiedades, Planta y Equipo (neto)|Activos  intangibles distintos  de la plusvalia|Activos por impuestos diferidos|Plusvalia|Otros Activos no financieros
1477;Total Activos No Corrientes;1D02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - SECTOR DIVERSAS - INDIVIDUAL;10;T;Otros Activos Financieros|Inversiones en subsidiarias, negocios conjuntos y asociadas|Cuentas por cobrar comerciales y otras cuentas por cobrar|Cuentas por Cobrar Comerciales|Otras Cuentas por Cobrar|Cuentas por Cobrar a Entidades Relacionadas|Anticipos|Activos Biologicos|Propiedades de Inversion|Propiedades, Planta y Equipo (neto)|Activos  intangibles distintos  de la plusvalia|Activos por impuestos diferidos|Plusvalia|Otros Activos no financieros
1478;Total Cambios en el Patrimonio;3314;SUPERINTENDENCIA DEL MERCADO DE VALORES - AGENTES DE INTERMEDIACION;;F;
1479;TOTAL COSTOS OPERACIONALES;2T02ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;9;T;Costo de servicio|Intereses de obligaciones emitidas por titulizacion|Costo neto de venta de activos titulizados|Otros costos operacionales
1480;TOTAL CUENTAS DE ORDEN;1T08ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;T;Control de valores y bienes entregados en garantia|Control de valores y bienes entregados en custodia|Responsabilidad de garantias recibidas|Control de creditos a favor no utilizados
1481;TOTAL CUENTAS DE ORDEN;1T03ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;T;Registro de valores y bienes entregados en garantia|Valores y bienes entregados en custodia|Registro de garantias recibidas|Creditos a favor no utilizados
1482;Total Cuentas de Orden Acreedoras de Fondos Burs‡tiles;1C12ST;SUPERINTENDENCIA DEL MERCADO DE VALORES - PATRIMONIO EN FIDEICOMISOS;10;T;Cuentas por Pagar a Participantes|Garantias Recibidas por Operaciones|Entregas por Cuenta de Emisores|Intereses por Cuentas de Terceros|Comisiones, Contribuciones y Aportaciones|Ingresos Financieros|Otras Cuentas por Pagar
